time	V(vout)	V(n005)	I(D1)
9.460617009985270e-006	4.349254e+000	0.000000e+000	-5.271532e-004
9.467979404080128e-006	4.223877e+000	0.000000e+000	-1.312727e-003
9.474705363077274e-006	4.111335e+000	0.000000e+000	-1.516157e-003
9.480584143205192e-006	4.030260e+000	0.000000e+000	-1.235403e-003
9.486329764990731e-006	3.976641e+000	0.000000e+000	-6.109464e-004
9.490412609154174e-006	3.958379e+000	0.000000e+000	-2.115257e-006
9.493939672197543e-006	3.958858e+000	0.000000e+000	6.059529e-004
9.497293834681959e-006	3.974247e+000	0.000000e+000	1.209415e-003
9.502647340022638e-006	4.022439e+000	0.000000e+000	2.136138e-003
9.508415719871429e-006	4.097947e+000	0.000000e+000	2.972151e-003
9.515948604224803e-006	4.218091e+000	0.000000e+000	3.686586e-003
9.522867700552126e-006	4.329289e+000	0.000000e+000	3.856265e-003
9.531133254418094e-006	4.440166e+000	0.000000e+000	3.445121e-003
9.537679295998858e-006	4.498661e+000	0.000000e+000	2.738809e-003
9.541752036998832e-006	4.515369e+000	0.000000e+000	2.145280e-003
9.544631507436574e-006	4.514772e+000	0.000000e+000	1.676535e-003
9.548602196827796e-006	4.499635e+000	0.000000e+000	1.017472e-003
9.552620274452253e-006	4.470150e+000	0.000000e+000	3.898884e-004
9.558726956777622e-006	4.405332e+000	0.000000e+000	-4.118375e-004
9.565105680769558e-006	4.324392e+000	0.000000e+000	-9.888575e-004
9.571100000552764e-006	4.245594e+000	0.000000e+000	-1.217046e-003
9.576558206670719e-006	4.181270e+000	0.000000e+000	-1.133124e-003
9.581543483667718e-006	4.135899e+000	0.000000e+000	-8.245733e-004
9.586190941307585e-006	4.109058e+000	0.000000e+000	-3.729237e-004
9.590136507979004e-006	4.100231e+000	0.000000e+000	1.038770e-004
9.594027926540957e-006	4.105047e+000	0.000000e+000	6.245832e-004
9.597940099559124e-006	4.123640e+000	0.000000e+000	1.154962e-003
9.603636185185911e-006	4.169859e+000	0.000000e+000	1.868677e-003
9.609434638559992e-006	4.232975e+000	0.000000e+000	2.444930e-003
9.616167752895890e-006	4.316971e+000	0.000000e+000	2.836277e-003
9.623013102862949e-006	4.399205e+000	0.000000e+000	2.874038e-003
9.630829284081014e-006	4.474946e+000	0.000000e+000	2.509844e-003
9.636689582629028e-006	4.511706e+000	0.000000e+000	2.001543e-003
9.640541880134227e-006	4.522203e+000	0.000000e+000	1.569995e-003
9.643524901333552e-006	4.521188e+000	0.000000e+000	1.203251e-003
9.647135831833412e-006	4.510280e+000	0.000000e+000	7.540212e-004
9.651461578129491e-006	4.485827e+000	0.000000e+000	2.494161e-004
9.657333775772101e-006	4.438411e+000	0.000000e+000	-3.195909e-004
9.664029311597142e-006	4.373896e+000	0.000000e+000	-7.576271e-004
9.669880378149840e-006	4.315714e+000	0.000000e+000	-9.127075e-004
9.674836208740331e-006	4.271088e+000	0.000000e+000	-8.520972e-004
9.679135429261025e-006	4.239830e+000	0.000000e+000	-6.622979e-004
9.682745218858741e-006	4.220705e+000	0.000000e+000	-4.185277e-004
9.685424333275831e-006	4.211821e+000	0.000000e+000	-1.938124e-004
9.688154697407375e-006	4.208296e+000	0.000000e+000	6.585944e-005
9.691738768808333e-006	4.211024e+000	0.000000e+000	4.309792e-004
9.695286193249566e-006	4.221434e+000	0.000000e+000	8.007965e-004
9.699144966727482e-006	4.241534e+000	0.000000e+000	1.189098e-003
9.703948397181801e-006	4.276562e+000	0.000000e+000	1.616466e-003
9.709363693797651e-006	4.324834e+000	0.000000e+000	1.981331e-003
9.715636723717729e-006	4.385324e+000	0.000000e+000	2.205453e-003
9.722436282943223e-006	4.446323e+000	0.000000e+000	2.183080e-003
9.730080354907297e-006	4.500183e+000	0.000000e+000	1.872248e-003
9.735481417168551e-006	4.524096e+000	0.000000e+000	1.499720e-003
9.739133625659174e-006	4.530591e+000	0.000000e+000	1.184491e-003
9.742228576214987e-006	4.529276e+000	0.000000e+000	8.955723e-004
9.745468744978051e-006	4.521415e+000	0.000000e+000	5.921249e-004
9.750165496290434e-006	4.500784e+000	0.000000e+000	1.817364e-004
9.755804193007319e-006	4.465980e+000	0.000000e+000	-2.211011e-004
9.762895432268149e-006	4.414037e+000	0.000000e+000	-5.522115e-004
9.768706381591761e-006	4.370556e+000	0.000000e+000	-6.524469e-004
9.773271866233101e-006	4.339690e+000	0.000000e+000	-6.000109e-004
9.777130112404054e-006	4.318220e+000	0.000000e+000	-4.701896e-004
9.779913356841767e-006	4.306727e+000	0.000000e+000	-3.298922e-004
9.783446543893091e-006	4.297817e+000	0.000000e+000	-1.062360e-004
9.787405843579100e-006	4.294800e+000	0.000000e+000	1.805139e-004
9.791518591293409e-006	4.299703e+000	0.000000e+000	5.007327e-004
9.795804648603861e-006	4.313162e+000	0.000000e+000	8.353291e-004
9.800184085931568e-006	4.334702e+000	0.000000e+000	1.151265e-003
9.805016017490372e-006	4.365492e+000	0.000000e+000	1.437583e-003
9.810715094840180e-006	4.406859e+000	0.000000e+000	1.660673e-003
9.817048735073917e-006	4.452985e+000	0.000000e+000	1.739251e-003
9.824191948259946e-006	4.497063e+000	0.000000e+000	1.611628e-003
9.832077728313574e-006	4.530734e+000	0.000000e+000	1.267186e-003
9.836693340961835e-006	4.540491e+000	0.000000e+000	9.858839e-004
9.839628759419599e-006	4.540657e+000	0.000000e+000	7.811182e-004
9.843567158392169e-006	4.534433e+000	0.000000e+000	5.007119e-004
9.847586319782519e-006	4.521875e+000	0.000000e+000	2.325432e-004
9.853664231107139e-006	4.494184e+000	0.000000e+000	-1.059650e-004
9.860033248355301e-006	4.459320e+000	0.000000e+000	-3.500014e-004
9.865542270666446e-006	4.427739e+000	0.000000e+000	-4.425145e-004
9.870221366217663e-006	4.402919e+000	0.000000e+000	-4.221965e-004
9.874210161100097e-006	4.385050e+000	0.000000e+000	-3.360818e-004
9.877127323589867e-006	4.375102e+000	0.000000e+000	-2.330310e-004
9.880822304498913e-006	4.366954e+000	0.000000e+000	-6.316500e-005
9.884583114385617e-006	4.363578e+000	0.000000e+000	1.385442e-004
9.888389277300869e-006	4.365578e+000	0.000000e+000	3.618215e-004
9.892204443719832e-006	4.372934e+000	0.000000e+000	5.911493e-004
9.896125968081365e-006	4.385537e+000	0.000000e+000	8.182306e-004
9.899938753445728e-006	4.402177e+000	0.000000e+000	1.013367e-003
9.905259725855663e-006	4.430129e+000	0.000000e+000	1.224568e-003
9.910894954710255e-006	4.462053e+000	0.000000e+000	1.351779e-003
9.917772943771366e-006	4.499162e+000	0.000000e+000	1.358161e-003
9.924939199671301e-006	4.530551e+000	0.000000e+000	1.211385e-003
9.930729825425322e-006	4.547394e+000	0.000000e+000	9.930934e-004
9.934732349350342e-006	4.552998e+000	0.000000e+000	7.993669e-004
9.937563574866272e-006	4.553067e+000	0.000000e+000	6.485386e-004
9.941609816569012e-006	4.548348e+000	0.000000e+000	4.296674e-004
9.945553581873501e-006	4.539124e+000	0.000000e+000	2.300633e-004
9.951688842309787e-006	4.518062e+000	0.000000e+000	-2.902389e-005
9.957960678072972e-006	4.492169e+000	0.000000e+000	-2.111896e-004
9.963459040362214e-006	4.468376e+000	0.000000e+000	-2.807191e-004
9.968212061141169e-006	4.449388e+000	0.000000e+000	-2.641008e-004
9.972313838995560e-006	4.435673e+000	0.000000e+000	-1.949068e-004
9.975452639422097e-006	4.427766e+000	0.000000e+000	-1.089821e-004
9.978864733436998e-006	4.422259e+000	0.000000e+000	1.151158e-005
9.982313261693814e-006	4.420035e+000	0.000000e+000	1.528097e-004
9.986061199278197e-006	4.421507e+000	0.000000e+000	3.201011e-004
9.989810861496121e-006	4.426960e+000	0.000000e+000	4.916295e-004
9.994007463554188e-006	4.437015e+000	0.000000e+000	6.784840e-004
9.996742951365462e-006	4.445457e+000	0.000000e+000	7.933036e-004
9.997742951365462e-006	4.449020e+000	0.000000e+000	8.322442e-004
9.998999999999999e-006	4.453837e+000	0.000000e+000	8.780248e-004
9.999999999999999e-006	4.457799e+000	0.000000e+000	9.128932e-004
